6,MEASUREMENT_DATA_IH_1,163482011, 320251440, TRUE, 3.741,2021-06-24 19:13:10.596714
6,MEASUREMENT_DATA_CH_2,163482011, E08046000, TRUE, 0.834,2021-06-24 19:13:16.214887
3,MEASUREMENT_DATA_CH_1,169306024, 3202602M3, TRUE, 1.12,2021-06-24 19:17:36.002743
4,MEASUREMENT_DATA_CH_1,169487022, E21929400, TRUE, 1.052,2021-06-24 19:19:35.911861
3,MEASUREMENT_DATA_CH_1,169306024, 3202602M3, TRUE, 1.123,2021-06-24 20:02:28.165311
6,MEASUREMENT_DATA_CH_2,16ACXG010, E08046000, TRUE, 0.847,2021-06-24 20:03:07.536807
6,MEASUREMENT_DATA_IH_1,E12575600, 320251440, TRUE, 3.725,2021-06-24 20:52:42.681966
3,MEASUREMENT_DATA_IH_1,163412018, E00066800, TRUE, 1.452,2021-06-24 20:57:45.299340
6,MEASUREMENT_DATA_CH_1,163420020, 320251440, TRUE, 1.062,2021-06-24 21:13:49.398509
6,MEASUREMENT_DATA_CH_1,163486012, 32025Y2NZ, TRUE, 0.968,2021-06-24 21:31:07.089312
7,MEASUREMENT_DATA_IH_1,1633X4080, 3202573M8, TRUE, 3.35,2021-06-24 21:37:23.349330
4,MEASUREMENT_DATA_IH_2,163463011, 32025Y2S4, TRUE, 1.523,2021-06-24 21:51:29.458746
3,MEASUREMENT_DATA_CH_1,164M07040, E03732200, TRUE, 1.046,2021-06-24 22:08:23.962464
3,MEASUREMENT_DATA_IH_1,164M07040, E03732200, TRUE, 2.116,2021-06-24 22:11:32.893042
4,MEASUREMENT_DATA_CH_1,163463011, E00066800, TRUE, 0.75,2021-06-24 22:21:42.396986
5,MEASUREMENT_DATA_IH_1,169426061, 32025Y2QJ, TRUE, 3.335,2021-06-24 22:22:44.800096
1,MEASUREMENT_DATA_CH_2,16ACA2010, E03846100, TRUE, 0.856,2021-06-24 22:39:52.777395
5,MEASUREMENT_DATA_CH_1,169426061, 32025Y2QJ, TRUE, 1.473,2021-06-25 06:07:14.743516
3,MEASUREMENT_DATA_IH_2,E00012839, 3202585H5, TRUE, 2.47,2021-06-25 06:08:36.927403
7,MEASUREMENT_DATA_CH_1,1633X4080, 3202573M8, TRUE, 1.887,2021-06-25 06:09:27.792382
7,MEASUREMENT_DATA_IH_1,1633X4080, 3202573M8, TRUE, 3.354,2021-06-25 06:09:39.556457
6,MEASUREMENT_DATA_CH_2,163428014, 3202539J7, TRUE, 1.199,2021-06-25 06:15:05.824446
6,MEASUREMENT_DATA_CH_2,163403010, 3202539J7, TRUE, 1.163,2021-06-25 06:42:56.901612
3,MEASUREMENT_DATA_IH_1,E12575200, 320265234, TRUE, 2.048,2021-06-25 06:56:42.093346
3,MEASUREMENT_DATA_IH_1,E12575200, 320265234, TRUE, 2.071,2021-06-25 07:04:40.678031
5,MEASUREMENT_DATA_CH_2,E12575600, 32025Y2JT, TRUE, 0.982,2021-06-25 07:25:19.205798
4,MEASUREMENT_DATA_CH_2,163463011, 32025Y2S4, TRUE, 1.001,2021-06-25 07:33:50.849391
4,MEASUREMENT_DATA_IH_2,16ACG7010, E00066800, TRUE, 1.473,2021-06-25 07:54:07.993046
6,MEASUREMENT_DATA_IH_1,163403010, 3202515U9, TRUE, 3.38,2021-06-25 08:20:46.271146
6,MEASUREMENT_DATA_IH_2,164M26020, 3202539J7, TRUE, 2.101,2021-06-25 09:07:20.427500
5,MEASUREMENT_DATA_CH_1,163407018, 32025Y2S4, TRUE, 0.971,2021-06-25 09:11:56.631308
3,MEASUREMENT_DATA_IH_2,163478043, 3202535K9, TRUE, 2.478,2021-06-25 09:12:25.915226
6,MEASUREMENT_DATA_CH_1,164M26020, 3202515U9, TRUE, 0.982,2021-06-25 09:13:16.245761
6,MEASUREMENT_DATA_IH_2,164M26020, 3202539J7, TRUE, 2.071,2021-06-25 09:25:29.077772
7,MEASUREMENT_DATA_CH_2,167970102, 320250AG8, FALSE, 2.893,2021-06-25 09:36:07.902407
3,MEASUREMENT_DATA_CH_1,163465016, 32025Y2NZ, TRUE, 0.965,2021-06-25 09:40:27.872551
3,MEASUREMENT_DATA_IH_1,163465016, 32025Y2NZ, TRUE, 1.612,2021-06-25 09:41:17.633653
6,MEASUREMENT_DATA_CH_1,E12575500, 3202515U9, TRUE, 1.063,2021-06-25 10:06:07.433648
6,MEASUREMENT_DATA_IH_1,E12575500, 3202515U9, TRUE, 3.461,2021-06-25 10:12:29.242994
1,MEASUREMENT_DATA_CH_1,169436029, E21929400, TRUE, 1.085,2021-06-25 10:20:00.392726
6,MEASUREMENT_DATA_CH_2,E12575500, 3202539J7, TRUE, 1.171,2021-06-25 10:32:38.871055
3,MEASUREMENT_DATA_IH_2,169426061, 32025Y25S, FALSE, 0.001,2021-06-25 10:34:36.011821
6,MEASUREMENT_DATA_CH_2,163303019, 32025Y2NZ, TRUE, 0.965,2021-06-25 11:20:31.996077
6,MEASUREMENT_DATA_IH_1,163303019, 3202515U9, TRUE, 3.401,2021-06-25 11:21:30.174289
5,MEASUREMENT_DATA_CH_1,16AC32010, 32025Y2S4, TRUE, 0.969,2021-06-25 11:45:57.446599
4,MEASUREMENT_DATA_CH_2,163437010, E07899500, TRUE, 0.883,2021-06-25 11:49:59.814754
1,MEASUREMENT_DATA_CH_2,163365040, 3202577J0, TRUE, 1.224,2021-06-25 11:59:53.419203
1,MEASUREMENT_DATA_CH_2,163365040, 3202577J0, TRUE, 1.256,2021-06-25 12:00:32.565618
4,MEASUREMENT_DATA_IH_1,163482011, E00066800, TRUE, 1.482,2021-06-25 12:08:32.821790
3,MEASUREMENT_DATA_CH_1,16AC78010, E00066800, TRUE, 0.784,2021-06-25 12:15:01.887939
3,MEASUREMENT_DATA_IH_1,16AC78010, E00066800, TRUE, 1.429,2021-06-25 12:15:06.982457
3,MEASUREMENT_DATA_IH_2,16AC78010, 32025Y2BJ, TRUE, 1.605,2021-06-25 12:15:18.921749
6,MEASUREMENT_DATA_CH_2,163403010, 32025Y2NZ, TRUE, 0.99,2021-06-25 12:33:18.159750
5,MEASUREMENT_DATA_CH_2,163303019, 32025Y2JT, TRUE, 0.928,2021-06-25 12:37:47.371072
1,MEASUREMENT_DATA_CH_2,E09918300, 3202577J0, TRUE, 1.252,2021-06-25 13:00:22.102820
6,MEASUREMENT_DATA_IH_2,163442015, E04067000, TRUE, 2.704,2021-06-25 13:06:09.812220
4,MEASUREMENT_DATA_IH_2,169A46010, E00066800, TRUE, 1.453,2021-06-25 13:09:49.640177
4,MEASUREMENT_DATA_CH_1,169A46010, E00066800, TRUE, 0.766,2021-06-25 13:09:55.452417
4,MEASUREMENT_DATA_CH_1,169A46010, E00066800, TRUE, 0.775,2021-06-25 13:37:42.288278
3,MEASUREMENT_DATA_CH_2,E02052100, E13718600, FALSE, 1.303,2021-06-25 13:53:37.358900
4,MEASUREMENT_DATA_CH_2,163406010, 32025Y2C3, TRUE, 1.057,2021-06-25 14:02:12.427207
4,MEASUREMENT_DATA_IH_2,163406010, 32025Y2C3, TRUE, 1.765,2021-06-25 14:02:18.614938
7,MEASUREMENT_DATA_IH_2,163306103, 3202573U8, FALSE, 4.371,2021-06-25 14:22:54.242488
6,MEASUREMENT_DATA_IH_2,163442015, E04067000, TRUE, 2.67,2021-06-25 14:24:32.571089
7,MEASUREMENT_DATA_IH_2,163306103, 3202573U8, TRUE, 3.905,2021-06-25 14:25:16.278764
1,MEASUREMENT_DATA_IH_1,163427016, 32025Y2S4, TRUE, 1.535,2021-06-25 14:52:03.360915
1,MEASUREMENT_DATA_CH_2,163427016, 320290091, TRUE, 1.065,2021-06-25 14:52:09.113858
1,MEASUREMENT_DATA_IH_2,163427016, 320290091, TRUE, 2.622,2021-06-25 14:52:15.376055
1,MEASUREMENT_DATA_IH_2,163427016, 320290091, TRUE, 2.73,2021-06-25 14:52:35.513256
5,MEASUREMENT_DATA_CH_1,E12575700, 32025Y2S4, TRUE, 1.012,2021-06-25 15:04:29.513213
3,MEASUREMENT_DATA_IH_2,16AC19010, 32025Y2NZ, TRUE, 1.618,2021-06-25 15:34:44.610721
